"","Model",".groups","PromptID","Size","Accuracy_mean","Accuracy_lower","Accuracy_upper","Sensitivity_mean","Sensitivity_lower","Sensitivity_upper","Specificity_mean","Specificity_lower","Specificity_upper","Precision_mean","Precision_lower","Precision_upper","Recall_mean","Recall_lower","Recall_upper","F1_mean","F1_lower","F1_upper","Balanced.Accuracy_mean","Balanced.Accuracy_lower","Balanced.Accuracy_upper","Category","UniqueValue"
"31","Gemini Pro Vision","drop","P7",338,0.727565088757396,0.677514792899408,0.775147928994083,0.81020767424411,0.759707432472899,0.853573606271777,0.329146070458428,0.21425644028103,0.456149885583524,0.853351163922793,0.812017784846732,0.894165059909103,0.81020767424411,0.759707432472899,0.853573606271777,0.830969900785792,0.79394940763936,0.863636363636364,0.569676872351269,0.505622815291256,0.638016327128863,"Age","44-70"
"32","Gemini Pro Vision","drop","P8",338,0.795600591715976,0.754437869822485,0.837278106508876,0.907048644008455,0.872479651577895,0.941823451910408,0.255769834392994,0.145103686635945,0.368449656750572,0.855146667261172,0.814426894678183,0.893333333333333,0.907048644008455,0.872479651577895,0.941823451910408,0.880145794208536,0.853097345132743,0.906937394247039,0.581409239200725,0.523554179688057,0.640659972400292,"Age","44-70"
"33","GPT-4 Vision","drop","P1",45,0.911644444444444,0.822222222222222,0.977777777777778,1,1,1,0,0,0,0.911644444444444,0.822222222222222,0.977777777777778,1,1,1,0.953247900332338,0.902439024390244,0.98876404494382,0.5,0.5,0.5,"Age","70-96"
"34","GPT-4 Vision","drop","P2",54,0.962851851851852,0.907407407407407,1,1,1,1,0,0,0,0.962851851851852,0.907407407407407,1,1,1,1,0.980894677902769,0.951456310679612,1,0.5,0.5,0.5,"Age","70-96"
"35","GPT-4 Vision","drop","P3",238,0.924810924369748,0.890756302521008,0.957983193277311,1,1,1,0.0517835398788381,0,0.176470588235294,0.924496471093241,0.88934988179669,0.957805907172996,1,1,1,0.96068319450025,0.941434817170111,0.978448275862069,0.525891769939419,0.5,0.588235294117647,"Age","70-96"
"36","GPT-4 Vision","drop","P4",239,0.92418410041841,0.891213389121339,0.95397489539749,1,1,1,0.0495710830816046,0,0.16,0.923875528863232,0.890756302521008,0.95397489539749,1,1,1,0.960353547178663,0.942222222222222,0.97644539614561,0.524785541540802,0.5,0.58,"Age","70-96"
"37","GPT-4 Vision","drop","P5",237,0.927928270042194,0.894514767932489,0.962025316455696,1,1,1,0.0572044270611102,0,0.2,0.927616647868849,0.893162393162393,0.962025316455696,1,1,1,0.96236499240777,0.943566591422122,0.980645161290323,0.528602213530555,0.5,0.6,"Age","70-96"
"38","GPT-4 Vision","drop","P6",227,0.925079295154185,0.889867841409692,0.960352422907489,1,1,1,0,0,0,0.925079295154185,0.889867841409692,0.960352422907489,1,1,1,0.9609950210334,0.941724941724942,0.979775280898876,0.5,0.5,0.5,"Age","70-96"
"39","GPT-4 Vision","drop","P7",239,0.924677824267782,0.891108786610879,0.9581589958159,1,1,1,0.0499749835069854,0,0.166666666666667,0.924384286231503,0.890213706901118,0.957631588357291,1,1,1,0.960619200304737,0.941918504513779,0.978357310792656,0.524987491753493,0.5,0.583333333333333,"Age","70-96"
"40","GPT-4 Vision","drop","P8",239,0.924899581589958,0.891213389121339,0.9581589958159,1,1,1,0.0510331678216984,0,0.173976982097187,0.92458385692064,0.890295358649789,0.957805907172996,1,1,1,0.96073387508323,0.941964285714286,0.978448275862069,0.525516583910849,0.5,0.586988491048593,"Age","70-96"
